id,meter_id,units,voltage,temperature,power_factor,load_kw,frequency_hz,date,hour,day_of_week,is_weekend,voltage_status,voltage_flag,pf_issue,high_temp,load_intensity
1674,MTR0000786,2.316,210.08,37.26,0.754,0.835,50.452,2025-08-02 10:36:23.538352,10,5,1,normal,1,1,0,2.7736194776110468
1675,MTR0000388,6.834,245.7,21.22,0.894,6.51,49.779,2025-06-16 08:12:57.119742,8,0,0,normal,1,0,0,1.0497679727066471
1676,MTR0000437,48.22,224.87,37.61,0.762,3.216,50.442,2025-08-31 18:54:46.834887,18,6,1,normal,1,1,0,14.99373447221868
1677,MTR0000081,43.671,246.63,25.03,0.8,3.765,50.332,2024-12-25 07:00:45.004886,7,2,0,normal,1,1,0,11.59917237935623
1678,MTR0000422,10.664,217.4,37.08,0.809,5.279,50.369,2025-01-24 00:17:43.517447,0,4,0,normal,1,1,0,2.0200757338970754
1679,MTR0000796,17.885,241.23,29.48,0.811,5.506,50.356,2025-01-31 05:07:35.521122,5,4,0,normal,1,1,0,3.248268710009608
1680,MTR0000264,30.623,210.27,36.7,0.962,1.355,50.333,2025-11-18 05:31:58.412151,5,1,0,normal,1,0,0,22.599833211563013
1681,MTR0000922,11.453,228.49,36.75,0.886,9.689,49.556,2025-07-08 09:46:52.185192,9,1,0,normal,1,0,0,1.1820609123119905
1682,MTR0000160,13.424,231.27,36.74,0.792,7.633,50.432,2025-11-04 17:24:51.460990,17,1,0,normal,1,1,0,1.758677114270779
1683,MTR0000217,40.448,221.92,31.09,0.754,5.97,50.123,2025-04-13 03:18:31.186236,3,6,1,normal,1,1,0,6.775198031494085
1684,MTR0000768,19.579,221.01,24.17,0.817,7.272,49.748,2025-04-20 16:29:28.585718,16,6,1,normal,1,1,0,2.692378035783779
1685,MTR0000983,15.464,216.49,35.76,0.876,0.147,50.139,2024-12-20 04:11:02.818568,4,4,0,normal,1,0,0,105.19012312087614
1686,MTR0000541,24.992,236.44,25.56,0.807,3.017,49.789,2025-06-03 17:21:02.679846,17,1,0,normal,1,1,0,8.283698098448465
1687,MTR0000340,24.178,233.77,27.62,0.936,4.426,50.008,2024-12-03 19:43:40.121402,19,1,0,normal,1,0,0,5.4627079468867
1688,MTR0000895,31.842,243.88,39.39,0.754,8.522,50.037,2025-03-28 13:01:51.033358,13,4,0,normal,1,1,0,3.7364424589973493
1689,MTR0000992,25.028,215.61,31.82,0.757,4.094,49.976,2025-03-14 14:02:25.887457,14,4,0,normal,1,1,0,6.1133216577389895
1690,MTR0000814,40.396,238.13,29.87,0.787,0.59,49.885,2025-02-07 19:53:42.540398,19,4,0,normal,1,1,0,68.46663615870918
1691,MTR0000474,39.566,233.84,31.71,0.839,8.312,50.192,2025-02-21 09:37:25.963168,9,4,0,normal,1,1,0,4.7601001442491055
1692,MTR0000773,32.452,236.85,26.66,0.901,5.723,49.61,2025-01-24 13:27:30.019617,13,4,0,normal,1,0,0,5.670442651681546
1693,MTR0000590,17.558,221.67,34.82,0.862,1.025,50.405,2025-07-24 13:01:58.888945,13,3,0,normal,1,0,0,17.12958897961971
1694,MTR0000971,1.672,221.77,28.19,0.996,1.823,49.992,2024-11-20 00:40:28.209030,0,2,0,normal,1,0,0,0.9171644697505773
1695,MTR0000595,9.769,238.27,28.12,0.909,0.77,49.538,2025-03-07 12:49:29.996237,12,4,0,normal,1,0,0,12.686848222750355
1696,MTR0000510,10.999,220.14,30.79,0.904,5.052,49.89,2025-04-09 09:48:20.825179,9,2,0,normal,1,0,0,2.177153251874007
1697,MTR0000893,1.861,213.09,20.91,0.847,7.915,50.307,2025-06-15 03:35:08.503557,3,6,1,normal,1,1,0,0.23512288676830478
1698,MTR0000971,39.412,224.09,32.8,0.975,3.85,49.86,2025-08-27 07:55:19.283449,7,2,0,normal,1,0,0,10.236856527645383
1699,MTR0000585,25.535,212.49,21.26,0.804,0.938,50.403,2025-09-03 16:25:19.803467,16,2,0,normal,1,1,0,27.222524280124947
1700,MTR0000936,42.175,239.45,31.35,0.752,0.25,50.175,2025-07-07 17:17:52.033160,17,0,0,normal,1,1,0,168.69325226990918
1701,MTR0000605,17.189,226.43,38.69,0.936,0.817,50.059,2025-10-01 13:22:33.043107,13,2,0,normal,1,0,0,21.038910172458113
1702,MTR0000459,38.692,225.48,22.69,0.8,3.619,50.286,2025-04-05 01:47:15.801762,1,5,1,normal,1,1,0,10.691321659790937
1703,MTR0000422,14.721,227.9,22.45,0.793,9.569,49.602,2025-08-08 20:12:48.986636,20,4,0,normal,1,1,0,1.5384036593127188
1704,MTR0000270,27.42,244.45,27.98,0.933,4.332,50.115,2025-06-09 12:56:46.077586,12,0,0,normal,1,0,0,6.329625277873321
1705,MTR0000551,38.584,240.79,21.66,0.923,5.386,49.709,2024-11-23 10:09:41.837794,10,5,1,normal,1,0,0,7.163744590151151
1706,MTR0000626,41.985,238.29,35.53,0.855,0.411,49.731,2025-10-27 11:23:50.457644,11,0,0,normal,1,0,0,102.1507992506265
1707,MTR0000333,22.953,223.68,30.48,0.854,3.73,50.024,2025-02-08 02:13:52.675938,2,5,1,normal,1,0,0,6.153602805354409
1708,MTR0000640,23.024,230.22,35.8,0.871,1.922,50.278,2025-05-27 13:47:05.037692,13,1,0,normal,1,0,0,11.979126019115405
1709,MTR0000477,46.972,219.07,20.18,0.974,5.748,50.451,2025-03-05 01:23:23.893624,1,2,0,normal,1,0,0,8.171871656451538
1710,MTR0000072,0.091,223.54,28.41,0.85,9.925,50.397,2025-06-06 19:59:05.677829,19,4,0,normal,1,0,0,0.009168756505031229
1711,MTR0000284,0.486,224.8,33.17,0.961,8.993,50.174,2024-12-02 16:59:59.193625,16,0,0,normal,1,0,0,0.05404197259871834
1712,MTR0000263,23.46,219.59,23.15,0.826,4.849,50.0,2025-01-22 04:35:26.852545,4,2,0,normal,1,1,0,4.838100973188342
1713,MTR0000863,18.886,219.57,37.2,1.0,1.984,50.117,2025-07-05 11:47:45.909351,11,5,1,normal,1,0,0,9.51910524644533
1714,MTR0000244,39.402,210.39,33.06,0.755,1.47,49.967,2025-07-12 14:21:03.597576,14,5,1,normal,1,1,0,26.803899293202086
1715,MTR0000671,33.739,237.63,23.13,0.983,7.633,49.806,2025-03-23 21:26:02.456816,21,6,1,normal,1,0,0,4.420143560666107
1716,MTR0000614,17.509,244.45,34.29,0.773,8.988,50.355,2025-06-10 14:02:58.752444,14,1,0,normal,1,1,0,1.9480396661774966
1717,MTR0000050,13.037,232.72,28.31,0.931,1.493,49.83,2025-08-27 18:39:46.889213,18,2,0,normal,1,0,0,8.732024567819371
1718,MTR0000647,29.052,243.33,26.72,0.952,8.304,49.75,2025-08-28 05:11:20.315996,5,3,0,normal,1,0,0,3.4985507002038774
1719,MTR0000900,46.725,235.74,22.26,0.969,5.381,49.912,2025-10-04 13:36:21.886987,13,5,1,normal,1,0,0,8.68331409902602
1720,MTR0000557,33.737,224.78,22.08,0.98,9.019,50.111,2025-06-07 18:34:16.138791,18,5,1,normal,1,0,0,3.7406544620751063
1721,MTR0000170,0.24,222.56,38.88,0.826,8.66,50.326,2025-05-22 18:49:56.943134,18,3,0,normal,1,1,0,0.02771359386421032
1722,MTR0000074,20.613,224.28,37.98,0.764,8.414,49.877,2024-12-28 15:23:25.790397,15,5,1,normal,1,1,0,2.4498425839760114
1723,MTR0000822,17.251,244.77,27.91,0.922,6.537,50.474,2025-05-12 11:19:31.254567,11,0,0,normal,1,0,0,2.6389740875415524
1724,MTR0000142,32.679,224.67,23.77,0.909,5.108,50.036,2025-08-24 17:39:55.794396,17,6,1,normal,1,0,0,6.397599064997916
1725,MTR0000006,45.387,231.19,37.83,0.911,4.103,50.418,2025-08-24 04:12:58.344477,4,6,1,normal,1,0,0,11.061878962030317
1726,MTR0000931,19.024,229.07,34.37,0.964,1.281,49.912,2025-07-27 03:46:40.810392,3,6,1,normal,1,0,0,14.850781804982008
1727,MTR0000631,26.914,225.2,37.68,0.844,2.445,49.563,2025-07-14 19:06:11.575823,19,0,0,normal,1,1,0,11.007725939771209
1728,MTR0000797,39.402,244.73,24.66,0.979,1.475,49.759,2025-04-16 00:02:40.152720,0,2,0,normal,1,0,0,26.713039233632312
1729,MTR0000769,14.929,249.56,26.3,0.81,4.787,50.076,2025-03-19 17:35:45.053105,17,2,0,normal,1,1,0,3.1186481749568107
1730,MTR0000865,4.984,213.47,37.4,0.906,1.059,49.79,2025-08-11 03:07:24.811473,3,0,0,normal,1,0,0,4.706282282509136
1731,MTR0000839,24.131,220.43,37.75,0.874,4.996,50.263,2025-08-13 03:30:58.825080,3,2,0,normal,1,0,0,4.830054383397951
1732,MTR0000908,14.622,243.63,29.68,0.837,6.999,49.522,2025-09-08 08:33:40.787572,8,0,0,normal,1,1,0,2.0891526087260917
1733,MTR0000464,8.812,243.32,26.72,0.903,7.407,50.238,2025-07-02 20:16:19.467761,20,2,0,normal,1,0,0,1.1896838265372938
1734,MTR0000949,40.564,227.07,25.26,0.789,7.0,49.858,2024-11-20 07:43:49.626076,7,2,0,normal,1,1,0,5.794848864501622
1735,MTR0000140,11.272,223.36,35.41,0.773,2.118,49.693,2025-01-25 22:28:12.948756,22,5,1,normal,1,1,0,5.321976761205094
1736,MTR0000080,35.477,238.83,26.58,0.877,6.973,49.824,2025-08-09 03:16:20.998070,3,5,1,normal,1,0,0,5.08775980530646
1737,MTR0000554,21.821,238.57,23.26,0.926,4.984,50.457,2025-05-16 02:58:01.705467,2,4,0,normal,1,0,0,4.3782014883597755
1738,MTR0000181,48.773,222.92,32.6,0.793,2.472,49.969,2025-01-26 19:26:55.325706,19,6,1,normal,1,1,0,19.730098179214487
1739,MTR0000444,7.205,244.02,33.93,0.979,8.267,49.758,2025-06-09 08:30:46.079209,8,0,0,normal,1,0,0,0.871536383771158
1740,MTR0000422,28.461,238.93,31.71,0.906,5.712,49.863,2025-04-02 20:24:57.080850,20,2,0,normal,1,0,0,4.982659344083782
1741,MTR0000818,17.249,230.73,25.6,0.979,7.761,50.22,2025-05-26 03:26:02.938758,3,0,0,normal,1,0,0,2.2225200070609366
1742,MTR0000549,49.245,248.34,37.69,0.947,8.815,49.836,2025-01-20 01:14:37.676680,1,0,0,normal,1,0,0,5.586493946121445
1743,MTR0000494,24.009,219.68,25.84,0.924,3.712,50.404,2025-08-01 16:01:06.681358,16,4,0,normal,1,0,0,6.467924385979563
1744,MTR0000084,20.11,226.5,20.01,0.807,3.22,49.662,2025-06-01 15:17:47.690515,15,6,1,normal,1,1,0,6.245322219496212
1745,MTR0000822,38.777,234.26,27.91,0.887,8.811,49.611,2025-05-31 02:19:43.932658,2,5,1,normal,1,0,0,4.400971057801546
1746,MTR0000335,47.861,241.63,25.39,0.929,7.936,50.037,2025-05-12 16:37:26.619462,16,0,0,normal,1,0,0,6.030864376430977
1747,MTR0000773,15.738,236.3,31.0,0.908,0.734,50.239,2025-08-15 11:20:55.091719,11,4,0,normal,1,0,0,21.441124780316347
1748,MTR0000666,10.394,233.09,37.75,0.893,2.36,49.887,2025-06-30 21:05:41.713944,21,0,0,normal,1,0,0,4.404218626192262
1749,MTR0000206,4.861,227.86,23.87,0.909,1.715,50.232,2025-01-28 09:24:02.710141,9,1,0,normal,1,0,0,2.8343858053305806
1750,MTR0000139,8.067,240.6,31.21,0.771,8.901,49.598,2025-01-15 07:56:41.199282,7,2,0,normal,1,1,0,0.9063016444201277
1751,MTR0000748,4.8,248.37,36.71,0.796,2.827,49.741,2025-01-31 10:01:24.560769,10,4,0,normal,1,1,0,1.6979069759215566
1752,MTR0000349,42.006,220.98,39.57,0.836,9.325,49.726,2024-12-23 19:00:16.719463,19,0,0,normal,1,1,0,4.504660048621933
1753,MTR0000218,38.03,227.65,25.45,0.936,8.375,49.849,2025-06-06 14:45:24.835080,14,4,0,normal,1,0,0,4.540890100429731
1754,MTR0000847,46.314,210.3,25.45,0.761,1.695,49.838,2025-06-28 17:31:03.065473,17,5,1,normal,1,1,0,27.32373260334747
1755,MTR0000956,24.376,228.87,33.82,0.899,0.521,50.386,2025-08-02 05:21:31.910336,5,5,1,normal,1,0,0,46.78605017178174
1756,MTR0000720,1.556,214.45,37.44,0.962,3.413,49.832,2025-09-03 07:56:50.795794,7,2,0,normal,1,0,0,0.4559025610824463
1757,MTR0000981,15.582,225.37,34.87,0.782,2.896,50.216,2025-10-31 07:21:33.537922,7,4,0,normal,1,1,0,5.380506282782173
1758,MTR0000966,20.14,230.86,26.48,0.766,5.426,49.895,2025-07-06 22:35:23.847152,22,6,1,normal,1,1,0,3.711751360576188
1759,MTR0000463,12.685,244.96,25.74,0.949,3.188,49.589,2025-05-01 01:33:11.132852,1,3,0,normal,1,0,0,3.978971207744016
1760,MTR0000783,18.912,235.87,28.62,0.984,4.039,50.283,2025-06-04 22:45:49.862056,22,2,0,normal,1,0,0,4.6823355228137595
1761,MTR0000524,2.02,249.02,31.01,0.926,7.531,49.863,2025-02-23 15:12:29.988016,15,6,1,normal,1,0,0,0.2682243151980943
1762,MTR0000152,27.629,215.48,32.06,0.821,8.503,49.721,2025-06-06 03:57:11.028463,3,4,0,normal,1,1,0,3.249319946701227
1763,MTR0000100,42.968,236.53,32.58,0.755,8.098,49.985,2025-05-19 03:49:18.073709,3,0,0,normal,1,1,0,5.305994929618511
1764,MTR0000579,9.909,229.84,21.15,0.91,2.166,49.967,2025-10-12 16:00:29.072846,16,6,1,normal,1,0,0,4.574771122940338
1765,MTR0000553,39.502,239.83,32.86,0.973,9.239,50.08,2025-07-25 07:35:04.323615,7,4,0,normal,1,0,0,4.275566321499815
1766,MTR0000482,28.949,234.5,39.48,0.921,1.477,49.786,2024-12-20 23:02:16.154664,23,4,0,normal,1,0,0,19.599731890779342
1767,MTR0000985,31.776,248.69,36.39,0.954,3.899,49.501,2025-08-12 13:23:07.497497,13,1,0,normal,1,0,0,8.149761093200581
1768,MTR0000902,21.877,218.96,27.32,0.939,2.634,50.066,2025-05-20 15:47:56.264032,15,1,0,normal,1,0,0,8.305587298453688
1769,MTR0000022,7.457,245.69,26.89,0.958,5.944,49.993,2025-10-26 19:41:43.207124,19,6,1,normal,1,0,0,1.254540285093733
1770,MTR0000906,46.591,231.07,28.38,0.956,5.892,50.288,2025-05-09 13:44:57.339823,13,4,0,normal,1,0,0,7.907488276496476
1771,MTR0000511,45.505,225.6,33.01,0.945,7.982,50.34,2024-12-18 19:38:07.097948,19,2,0,normal,1,0,0,5.700945000068906
1772,MTR0000111,14.023,232.65,35.64,0.885,7.111,50.314,2025-04-09 19:55:02.003377,19,2,0,normal,1,0,0,1.9720124145515194
1773,MTR0000527,22.595,220.38,32.55,0.808,0.939,50.309,2025-06-06 14:04:00.582768,14,4,0,normal,1,1,0,24.062576543380796
1774,MTR0000554,7.087,239.37,37.22,0.758,6.085,50.461,2025-01-16 00:33:21.200692,0,3,0,normal,1,1,0,1.164665300467871
1775,MTR0000332,21.16,236.05,25.82,0.846,3.592,50.404,2025-05-13 20:14:32.328196,20,1,0,normal,1,1,0,5.890852196959362
1776,MTR0000276,14.835,248.06,35.04,0.753,1.258,49.937,2024-12-23 03:13:45.733720,3,0,0,normal,1,1,0,11.79243408239998
1777,MTR0000894,40.493,236.17,27.86,0.969,9.014,49.643,2025-06-07 22:12:37.025649,22,5,1,normal,1,0,0,4.492229318582962
1778,MTR0000370,0.597,239.89,23.32,0.843,9.819,49.648,2025-03-31 14:59:28.574998,14,0,0,normal,1,1,0,0.06080042692695088
1779,MTR0000648,39.428,222.73,29.5,0.829,7.909,50.252,2025-07-03 01:45:25.251761,1,3,0,normal,1,1,0,4.985200423314676
1780,MTR0000009,17.193,234.39,38.68,0.987,7.577,50.248,2025-09-08 03:26:22.415020,3,0,0,normal,1,0,0,2.269100872243801
1781,MTR0000988,28.429,212.76,38.06,0.807,0.203,50.249,2025-02-13 00:55:40.273046,0,3,0,normal,1,1,0,140.03743657947882
1782,MTR0000776,19.498,245.5,27.4,0.795,1.427,50.199,2025-04-16 02:20:43.093997,2,2,0,normal,1,1,0,13.66353424292752
1783,MTR0000409,42.166,222.72,38.63,0.874,1.34,50.323,2025-04-02 23:15:15.088823,23,2,0,normal,1,0,0,31.466929351273492
1784,MTR0000501,33.16,227.47,31.23,0.953,6.174,50.348,2025-05-12 09:27:07.367651,9,0,0,normal,1,0,0,5.370901569644364
1785,MTR0000228,16.605,210.56,28.45,0.807,7.446,49.681,2025-10-16 19:45:31.216430,19,3,0,normal,1,1,0,2.2300534111557737
1786,MTR0000438,45.467,226.33,26.52,0.891,2.091,50.494,2025-03-19 01:35:24.841931,1,2,0,normal,1,0,0,21.74403757036073
1787,MTR0000985,6.458,217.42,22.12,0.968,6.177,49.658,2025-09-25 20:51:09.656969,20,3,0,normal,1,0,0,1.045489646285177
1788,MTR0000607,30.995,220.41,25.39,0.9,7.084,50.11,2025-06-05 14:05:30.195280,14,3,0,normal,1,0,0,4.375346731582819
1789,MTR0000552,13.594,227.92,21.16,0.811,8.338,49.906,2024-12-07 03:12:38.000107,3,5,1,normal,1,1,0,1.6303650391400348
1790,MTR0000809,40.349,213.39,27.09,0.963,9.091,50.318,2025-09-24 22:41:12.693501,22,2,0,normal,1,0,0,4.4383407344178485
1791,MTR0000521,22.258,211.29,28.15,0.938,9.447,50.093,2025-09-25 04:15:01.753881,4,3,0,normal,1,0,0,2.356089387012399
1792,MTR0000021,38.942,234.4,32.55,0.762,5.214,49.531,2025-06-16 21:15:36.561354,21,0,0,normal,1,1,0,7.468723688677237
1793,MTR0000276,34.298,229.3,24.84,0.917,9.471,49.63,2025-02-01 15:11:56.809246,15,5,1,normal,1,0,0,3.621366675782203
1794,MTR0000413,23.29,218.7,24.43,0.976,4.284,49.871,2025-03-17 16:57:47.030534,16,0,0,normal,1,0,0,5.4364952462762695
1795,MTR0000017,13.689,244.57,32.71,0.963,5.945,49.548,2025-03-29 05:00:29.123497,5,5,1,normal,1,0,0,2.3026033597924984
1796,MTR0000937,6.857,249.06,31.56,0.892,9.001,50.29,2025-05-14 20:01:52.904210,20,2,0,normal,1,0,0,0.7618033976187117
1797,MTR0000529,1.747,249.6,25.38,0.796,5.981,49.865,2025-10-20 15:59:25.872858,15,0,0,normal,1,1,0,0.2920911351092876
1798,MTR0000440,19.405,246.33,29.04,0.94,5.408,50.394,2025-04-10 07:06:15.507258,7,3,0,normal,1,0,0,3.588196027744032
1799,MTR0000812,16.435,245.04,24.69,0.846,5.195,49.878,2025-09-14 00:07:10.948214,0,6,1,normal,1,1,0,3.1636127745663627
1800,MTR0000422,15.826,230.4,26.98,0.858,7.271,49.873,2025-02-24 15:48:42.533486,15,0,0,normal,1,0,0,2.176588947065126
1801,MTR0000366,8.35,237.41,32.56,0.894,7.542,49.943,2025-10-01 22:20:12.126959,22,2,0,normal,1,0,0,1.107131918414322
1802,MTR0000114,10.645,244.72,24.6,0.869,5.038,49.727,2025-05-08 01:47:54.228963,1,3,0,normal,1,0,0,2.1129374495088338
1803,MTR0000064,23.049,223.05,31.93,0.787,7.702,50.161,2024-12-16 12:01:06.716097,12,0,0,normal,1,1,0,2.99259543937232
1804,MTR0000551,17.853,242.85,38.31,0.91,2.96,49.57,2025-04-29 10:59:57.332294,10,1,0,normal,1,0,0,6.031398542572492
1805,MTR0000071,19.617,249.6,31.93,0.821,0.196,49.502,2025-05-08 04:28:30.463595,4,3,0,normal,1,1,0,100.08162848834243
1806,MTR0000015,45.536,224.81,35.87,0.781,1.56,49.66,2025-11-15 02:35:58.630320,2,5,1,normal,1,1,0,29.189556477202068
1807,MTR0000667,45.985,211.68,35.57,0.886,2.509,49.923,2024-11-22 09:46:58.827591,9,4,0,normal,1,0,0,18.327946082319322
1808,MTR0000272,38.993,222.14,35.12,0.951,9.562,50.494,2025-08-22 03:32:53.927538,3,4,0,normal,1,0,0,4.077908305889662
1809,MTR0000508,26.613,227.22,30.17,0.808,8.249,49.518,2025-07-17 10:02:46.459094,10,3,0,normal,1,1,0,3.2262053264573565
1810,MTR0000836,9.617,213.13,21.45,0.886,6.575,50.429,2025-02-18 02:41:07.789176,2,1,0,normal,1,0,0,1.462659372381183
1811,MTR0000657,38.267,215.28,21.63,0.962,9.702,49.891,2025-04-15 23:08:41.250359,23,1,0,normal,1,0,0,3.9442342359985205
1812,MTR0000393,35.144,243.14,34.69,0.957,9.604,49.589,2025-09-30 21:25:14.053910,21,1,0,normal,1,0,0,3.6593048112194806
1813,MTR0000237,14.409,245.62,37.82,0.956,8.803,49.691,2025-11-14 02:39:07.261950,2,4,0,normal,1,0,0,1.636826494574015
1814,MTR0000951,24.706,218.47,39.08,0.905,4.161,49.562,2025-06-27 11:34:19.680641,11,4,0,normal,1,0,0,5.937500751019585
1815,MTR0000048,32.691,223.76,38.21,0.9,8.25,49.611,2024-12-22 00:48:48.871618,0,6,1,normal,1,0,0,3.9625406514658774
1816,MTR0000806,27.583,220.2,33.61,0.92,4.803,50.452,2024-12-21 15:30:04.639805,15,5,1,normal,1,0,0,5.7428570833706365
1817,MTR0000376,23.422,221.21,32.45,0.824,7.426,49.666,2025-06-22 01:12:28.024044,1,6,1,normal,1,1,0,3.1540490788458406
1818,MTR0000572,8.872,246.88,25.25,0.8,6.407,49.521,2025-03-08 01:31:53.238321,1,5,1,normal,1,1,0,1.3847332843245133
1819,MTR0000058,46.502,233.11,27.13,0.832,8.193,49.855,2025-11-01 01:44:19.600186,1,5,1,normal,1,1,0,5.675813895015386
1820,MTR0000129,6.938,237.32,30.05,0.997,6.349,49.651,2025-10-03 03:27:13.130141,3,4,0,normal,1,0,0,1.0927687938749506
1821,MTR0000826,47.92,221.0,23.56,0.985,2.503,49.955,2025-02-23 13:57:50.233698,13,6,1,normal,1,0,0,19.144949480825087
1822,MTR0000923,48.82,247.58,38.84,0.833,1.092,49.95,2025-03-26 05:02:39.481672,5,2,0,normal,1,1,0,44.70655030631587
1823,MTR0000590,26.739,224.09,32.21,0.91,9.339,50.401,2025-02-24 16:39:53.871369,16,0,0,normal,1,0,0,2.863151447530306
2280,MTR0000112,11.456,235.9,20.29,0.839,0.996,50.139,2025-04-21 11:08:40.103203,11,0,0,normal,1,1,0,11.501892551279605
1824,MTR0000529,46.464,246.07,26.72,0.978,4.765,49.742,2025-11-10 10:07:58.100690,10,0,0,normal,1,0,0,9.751081319871313
1825,MTR0000801,13.195,212.54,36.17,0.968,7.198,49.518,2025-07-13 20:53:51.416572,20,6,1,normal,1,0,0,1.8331455499506113
1826,MTR0000481,15.065,236.85,25.42,0.822,7.507,50.045,2024-12-25 18:45:48.935697,18,2,0,normal,1,1,0,2.006790986025062
1827,MTR0000242,22.673,247.42,36.1,0.939,6.452,50.14,2025-04-10 07:21:48.069444,7,3,0,normal,1,0,0,3.51409870722457
1828,MTR0000080,45.2,233.05,33.1,0.952,0.254,49.642,2025-03-11 14:33:31.549771,14,1,0,normal,1,0,0,177.94575016731625
1829,MTR0000800,30.777,243.38,34.63,0.988,2.795,49.535,2025-03-18 11:09:02.065735,11,1,0,normal,1,0,0,11.011409619285798
1830,MTR0000386,27.671,217.41,20.62,0.999,9.83,50.109,2025-09-15 03:56:47.659095,3,0,0,normal,1,0,0,2.8149513581369705
1831,MTR0000221,38.282,227.13,33.43,0.969,0.631,50.353,2025-05-22 12:38:09.431997,12,3,0,normal,1,0,0,60.66781825961554
1832,MTR0000281,36.957,224.41,24.13,0.864,1.152,50.115,2025-08-02 15:41:33.916761,15,5,1,normal,1,0,0,32.0804506905322
1833,MTR0000948,31.803,223.14,29.84,0.776,4.877,49.544,2025-04-09 05:16:37.599720,5,2,0,normal,1,1,0,6.5210036477267845
1834,MTR0000925,20.786,215.69,27.18,0.882,8.335,49.8,2025-06-09 06:43:30.970437,6,0,0,normal,1,0,0,2.4938182437693537
1835,MTR0000456,47.073,222.77,30.2,0.851,4.773,49.737,2024-11-25 04:59:12.673903,4,0,0,normal,1,0,0,9.862330060066919
1836,MTR0000096,43.404,228.34,34.76,0.76,2.55,50.201,2025-02-15 01:44:13.034182,1,5,1,normal,1,1,0,17.02110972113835
1837,MTR0000700,46.218,233.83,35.8,0.777,4.775,49.772,2025-05-31 01:25:01.160660,1,5,1,normal,1,1,0,9.679142033210402
1838,MTR0000270,3.631,232.96,21.99,0.803,9.003,50.474,2025-11-16 04:22:48.736417,4,6,1,normal,1,1,0,0.40330955980277705
1839,MTR0000929,11.487,246.71,23.03,0.96,0.422,50.103,2025-01-10 07:23:39.802316,7,4,0,normal,1,0,0,27.219734129522998
1840,MTR0000370,2.182,239.18,25.32,0.825,1.843,50.196,2025-10-03 23:06:53.182688,23,4,0,normal,1,1,0,1.1839328055734912
1841,MTR0000471,2.966,235.67,37.12,0.917,2.357,49.769,2025-01-05 13:19:36.037955,13,6,1,normal,1,0,0,1.2583739568351429
1842,MTR0000040,43.054,216.15,34.5,0.994,8.772,50.093,2025-01-10 14:22:05.663106,14,4,0,normal,1,0,0,4.908111139864182
1843,MTR0000512,48.512,221.0,30.1,0.959,9.748,50.16,2025-05-03 05:27:59.448652,5,5,1,normal,1,0,0,4.9766054815290515
1844,MTR0000801,24.153,235.89,34.24,0.922,2.056,50.496,2025-05-25 00:00:18.571064,0,6,1,normal,1,0,0,11.747510955686012
1845,MTR0000178,19.828,247.42,24.66,0.754,5.664,50.366,2025-05-05 20:27:20.369147,20,0,0,normal,1,1,0,3.500700034074799
1846,MTR0000264,22.416,246.46,38.93,0.88,9.621,50.395,2025-01-12 10:45:39.100792,10,6,1,normal,1,0,0,2.3299009147688237
1847,MTR0000527,14.398,249.7,28.74,0.864,3.358,49.949,2025-07-05 16:25:19.197803,16,5,1,normal,1,0,0,4.287658464388135
1848,MTR0000081,33.454,220.22,34.56,0.867,1.054,50.146,2025-07-07 00:28:27.083322,0,0,0,normal,1,0,0,31.739736814641226
1849,MTR0000937,8.859,231.34,20.55,0.794,3.426,50.377,2024-12-25 03:09:14.019988,3,2,0,normal,1,1,0,2.5858068131733414
1850,MTR0000184,22.832,239.76,37.05,0.891,1.586,50.277,2025-05-23 04:59:52.874515,4,4,0,normal,1,0,0,14.395873922610827
1851,MTR0000864,42.22,226.6,25.77,0.965,1.968,50.28,2024-12-17 17:58:18.434563,17,1,0,normal,1,0,0,21.453143022647243
1852,MTR0000125,2.369,221.36,21.91,0.789,2.439,50.034,2025-07-20 01:00:35.162662,1,6,1,normal,1,1,0,0.9712957306448109
1853,MTR0000146,34.267,225.24,23.69,0.753,8.708,49.918,2025-02-01 05:29:42.072431,5,5,1,normal,1,1,0,3.9351126147076085
1854,MTR0000861,30.861,229.01,37.24,0.779,2.377,49.887,2025-07-10 09:34:29.673163,9,3,0,normal,1,1,0,12.983117445866867
1855,MTR0000243,41.747,232.89,21.93,0.982,7.861,50.248,2025-11-18 07:50:33.892594,7,1,0,normal,1,0,0,5.31064074463714
1856,MTR0000549,3.244,240.2,34.6,0.88,8.454,50.414,2025-01-06 04:20:44.872318,4,0,0,normal,1,0,0,0.38372322720223895
1857,MTR0000186,0.108,231.06,34.35,0.886,1.352,49.78,2025-05-16 04:01:57.965477,4,4,0,normal,1,0,0,0.07988106596844696
1858,MTR0000454,48.275,213.91,20.82,0.84,2.948,49.985,2025-03-22 02:03:24.622677,2,5,1,normal,1,1,0,16.375453271868142
1859,MTR0000093,15.932,224.21,37.83,0.875,1.576,49.976,2024-12-01 04:34:17.291966,4,6,1,normal,1,0,0,10.109072911973907
1860,MTR0000705,13.16,247.8,38.65,0.918,9.085,49.617,2025-03-06 20:20:17.375814,20,3,0,normal,1,0,0,1.4485399575784725
1861,MTR0000974,14.187,228.41,38.86,0.969,1.321,49.908,2025-10-25 23:36:31.987617,23,5,1,normal,1,0,0,10.739509920439662
